OfferID,Airline,Flight,From,Departure,To,Arrival,Duration,Price,DepartureDate,SearchDate
2,AS,453,IAH,2025-11-29T07:35:00,SEA,2025-11-29T10:15:00,PT12H42M,195.12,2025-11-29,2025-10-17
2,AS,1086,SEA,2025-11-29T15:45:00,ONT,2025-11-29T18:17:00,PT12H42M,195.12,2025-11-29,2025-10-17
3,AS,439,IAH,2025-11-29T18:55:00,SEA,2025-11-29T21:35:00,PT15H49M,203.72,2025-11-29,2025-10-17
3,AS,1316,SEA,2025-11-30T06:00:00,LAX,2025-11-30T08:44:00,PT15H49M,203.72,2025-11-29,2025-10-17
4,AS,439,IAH,2025-11-29T18:55:00,SEA,2025-11-29T21:35:00,PT16H49M,203.72,2025-11-29,2025-10-17
4,AS,797,SEA,2025-11-30T07:00:00,LAX,2025-11-30T09:44:00,PT16H49M,203.72,2025-11-29,2025-10-17
5,AS,1421,IAH,2025-11-29T17:54:00,PDX,2025-11-29T20:49:00,PT16H31M,203.72,2025-11-29,2025-10-17
5,AS,1165,PDX,2025-11-30T06:00:00,LAX,2025-11-30T08:25:00,PT16H31M,203.72,2025-11-29,2025-10-17
1,AS,453,IAH,2025-11-30T07:35:00,SEA,2025-11-30T10:15:00,PT9H37M,184.92,2025-11-30,2025-10-17
1,AS,1118,SEA,2025-11-30T12:40:00,ONT,2025-11-30T15:12:00,PT9H37M,184.92,2025-11-30,2025-10-17
2,AS,1421,IAH,2025-11-30T17:54:00,PDX,2025-11-30T20:49:00,PT16H31M,212.32,2025-11-30,2025-10-17
2,AS,1165,PDX,2025-12-01T06:00:00,LAX,2025-12-01T08:25:00,PT16H31M,212.32,2025-11-30,2025-10-17
3,UA,2095,IAH,2025-11-30T19:50:00,LAX,2025-11-30T21:36:00,PT3H46M,215.27,2025-11-30,2025-10-17
4,F9,1755,IAH,2025-11-30T10:56:00,LAX,2025-11-30T12:42:00,PT3H46M,223.87,2025-11-30,2025-10-17
5,AS,453,IAH,2025-11-30T07:35:00,SEA,2025-11-30T10:15:00,PT12H42M,229.52,2025-11-30,2025-10-17
5,AS,1086,SEA,2025-11-30T15:45:00,ONT,2025-11-30T18:17:00,PT12H42M,229.52,2025-11-30,2025-10-17
1,AS,453,IAH,2025-12-01T07:35:00,SEA,2025-12-01T10:15:00,PT9H37M,184.92,2025-12-01,2025-10-17
1,AS,1118,SEA,2025-12-01T12:40:00,ONT,2025-12-01T15:12:00,PT9H37M,184.92,2025-12-01,2025-10-17
2,AS,1421,IAH,2025-12-01T17:54:00,PDX,2025-12-01T20:49:00,PT16H31M,203.72,2025-12-01,2025-10-17
2,AS,1165,PDX,2025-12-02T06:00:00,LAX,2025-12-02T08:25:00,PT16H31M,203.72,2025-12-01,2025-10-17
3,UA,1851,IAH,2025-12-01T22:14:00,LAX,2025-12-01T23:59:00,PT3H45M,215.27,2025-12-01,2025-10-17
4,UA,434,IAH,2025-12-01T21:35:00,LAX,2025-12-01T23:21:00,PT3H46M,215.27,2025-12-01,2025-10-17
5,AS,439,IAH,2025-12-01T18:55:00,SEA,2025-12-01T21:35:00,PT15H49M,220.92,2025-12-01,2025-10-17
5,AS,1316,SEA,2025-12-02T06:00:00,LAX,2025-12-02T08:44:00,PT15H49M,220.92,2025-12-01,2025-10-17
1,UA,2431,IAH,2025-12-02T05:42:00,LAX,2025-12-02T07:30:00,PT3H48M,112.07,2025-12-02,2025-10-17
2,UA,1743,IAH,2025-12-02T16:30:00,LAX,2025-12-02T18:10:00,PT3H40M,172.27,2025-12-02,2025-10-17
3,UA,2460,IAH,2025-12-02T12:00:00,LAX,2025-12-02T13:45:00,PT3H45M,172.27,2025-12-02,2025-10-17
4,UA,1945,IAH,2025-12-02T14:30:00,LAX,2025-12-02T16:15:00,PT3H45M,172.27,2025-12-02,2025-10-17
5,UA,2600,IAH,2025-12-02T07:35:00,LAX,2025-12-02T09:27:00,PT3H52M,172.27,2025-12-02,2025-10-17
1,UA,2431,IAH,2025-12-03T05:42:00,LAX,2025-12-03T07:30:00,PT3H48M,78.75,2025-12-03,2025-10-17
2,AS,1421,IAH,2025-12-03T17:54:00,PDX,2025-12-03T20:49:00,PT8H5M,93.55,2025-12-03,2025-10-17
2,AS,1291,PDX,2025-12-03T21:30:00,LAX,2025-12-03T23:59:00,PT8H5M,93.55,2025-12-03,2025-10-17
3,AS,453,IAH,2025-12-03T07:35:00,SEA,2025-12-03T10:15:00,PT9H5M,93.55,2025-12-03,2025-10-17
3,AS,1144,SEA,2025-12-03T11:55:00,LAX,2025-12-03T14:40:00,PT9H5M,93.55,2025-12-03,2025-10-17
4,AS,453,IAH,2025-12-03T07:35:00,SEA,2025-12-03T10:15:00,PT9H57M,93.55,2025-12-03,2025-10-17
4,AS,1220,SEA,2025-12-03T12:50:00,LAX,2025-12-03T15:32:00,PT9H57M,93.55,2025-12-03,2025-10-17
5,AS,453,IAH,2025-12-03T07:35:00,SEA,2025-12-03T10:15:00,PT9H37M,100.00,2025-12-03,2025-10-17
5,AS,1118,SEA,2025-12-03T12:40:00,ONT,2025-12-03T15:12:00,PT9H37M,100.00,2025-12-03,2025-10-17
1,UA,1743,IAH,2025-12-04T16:30:00,LAX,2025-12-04T18:10:00,PT3H40M,117.45,2025-12-04,2025-10-17
2,UA,1945,IAH,2025-12-04T14:30:00,LAX,2025-12-04T16:15:00,PT3H45M,160.45,2025-12-04,2025-10-17
3,UA,2431,IAH,2025-12-04T05:42:00,LAX,2025-12-04T07:30:00,PT3H48M,160.45,2025-12-04,2025-10-17
4,UA,2095,IAH,2025-12-04T19:50:00,LAX,2025-12-04T21:36:00,PT3H46M,160.45,2025-12-04,2025-10-17
5,UA,1563,IAH,2025-12-04T20:00:00,ONT,2025-12-04T21:21:00,PT3H21M,194.85,2025-12-04,2025-10-17
1,UA,1743,IAH,2025-12-05T16:30:00,LAX,2025-12-05T18:10:00,PT3H40M,78.75,2025-12-05,2025-10-17
2,AS,1421,IAH,2025-12-05T17:54:00,PDX,2025-12-05T20:49:00,PT8H5M,93.55,2025-12-05,2025-10-17
2,AS,1291,PDX,2025-12-05T21:30:00,LAX,2025-12-05T23:59:00,PT8H5M,93.55,2025-12-05,2025-10-17
3,AS,453,IAH,2025-12-05T07:35:00,SEA,2025-12-05T10:15:00,PT9H5M,93.55,2025-12-05,2025-10-17
3,AS,1144,SEA,2025-12-05T11:55:00,LAX,2025-12-05T14:40:00,PT9H5M,93.55,2025-12-05,2025-10-17
4,AS,453,IAH,2025-12-05T07:35:00,SEA,2025-12-05T10:15:00,PT9H57M,93.55,2025-12-05,2025-10-17
4,AS,1220,SEA,2025-12-05T12:50:00,LAX,2025-12-05T15:32:00,PT9H57M,93.55,2025-12-05,2025-10-17
5,UA,2460,IAH,2025-12-05T12:00:00,LAX,2025-12-05T13:45:00,PT3H45M,117.45,2025-12-05,2025-10-17
1,UA,1743,IAH,2025-12-06T16:30:00,LAX,2025-12-06T18:10:00,PT3H40M,78.75,2025-12-06,2025-10-17
2,AS,1421,IAH,2025-12-06T17:54:00,PDX,2025-12-06T20:49:00,PT8H5M,93.55,2025-12-06,2025-10-17
2,AS,1291,PDX,2025-12-06T21:30:00,LAX,2025-12-06T23:59:00,PT8H5M,93.55,2025-12-06,2025-10-17
3,UA,2460,IAH,2025-12-06T12:00:00,LAX,2025-12-06T13:45:00,PT3H45M,117.45,2025-12-06,2025-10-17
4,UA,1945,IAH,2025-12-06T14:30:00,LAX,2025-12-06T16:15:00,PT3H45M,117.45,2025-12-06,2025-10-17
5,UA,2431,IAH,2025-12-06T05:42:00,LAX,2025-12-06T07:30:00,PT3H48M,117.45,2025-12-06,2025-10-17
1,UA,2431,IAH,2025-12-07T05:42:00,LAX,2025-12-07T07:30:00,PT3H48M,78.75,2025-12-07,2025-10-17
2,AS,1421,IAH,2025-12-07T17:54:00,PDX,2025-12-07T20:49:00,PT8H5M,93.55,2025-12-07,2025-10-17
2,AS,1291,PDX,2025-12-07T21:30:00,LAX,2025-12-07T23:59:00,PT8H5M,93.55,2025-12-07,2025-10-17
3,AS,453,IAH,2025-12-07T07:35:00,SEA,2025-12-07T10:15:00,PT9H5M,93.55,2025-12-07,2025-10-17
3,AS,1144,SEA,2025-12-07T11:55:00,LAX,2025-12-07T14:40:00,PT9H5M,93.55,2025-12-07,2025-10-17
4,AS,453,IAH,2025-12-07T07:35:00,SEA,2025-12-07T10:15:00,PT9H57M,93.55,2025-12-07,2025-10-17
4,AS,1220,SEA,2025-12-07T12:50:00,LAX,2025-12-07T15:32:00,PT9H57M,93.55,2025-12-07,2025-10-17
5,UA,1563,IAH,2025-12-07T20:00:00,ONT,2025-12-07T21:21:00,PT3H21M,126.05,2025-12-07,2025-10-17
1,UA,2431,IAH,2025-12-08T05:42:00,LAX,2025-12-08T07:30:00,PT3H48M,78.75,2025-12-08,2025-10-17
2,UA,1563,IAH,2025-12-08T20:00:00,ONT,2025-12-08T21:21:00,PT3H21M,91.65,2025-12-08,2025-10-17
3,AS,1421,IAH,2025-12-08T17:54:00,PDX,2025-12-08T20:49:00,PT8H5M,93.55,2025-12-08,2025-10-17
3,AS,1291,PDX,2025-12-08T21:30:00,LAX,2025-12-08T23:59:00,PT8H5M,93.55,2025-12-08,2025-10-17
4,AS,453,IAH,2025-12-08T07:35:00,SEA,2025-12-08T10:15:00,PT9H5M,93.55,2025-12-08,2025-10-17
4,AS,1144,SEA,2025-12-08T11:55:00,LAX,2025-12-08T14:40:00,PT9H5M,93.55,2025-12-08,2025-10-17
5,AS,453,IAH,2025-12-08T07:35:00,SEA,2025-12-08T10:15:00,PT9H57M,93.55,2025-12-08,2025-10-17
5,AS,1220,SEA,2025-12-08T12:50:00,LAX,2025-12-08T15:32:00,PT9H57M,93.55,2025-12-08,2025-10-17
1,UA,1743,IAH,2025-12-09T16:30:00,LAX,2025-12-09T18:10:00,PT3H40M,78.75,2025-12-09,2025-10-17
2,UA,2460,IAH,2025-12-09T12:00:00,LAX,2025-12-09T13:45:00,PT3H45M,78.75,2025-12-09,2025-10-17
3,UA,1945,IAH,2025-12-09T14:30:00,LAX,2025-12-09T16:15:00,PT3H45M,78.75,2025-12-09,2025-10-17
4,UA,2431,IAH,2025-12-09T05:42:00,LAX,2025-12-09T07:30:00,PT3H48M,78.75,2025-12-09,2025-10-17
5,AS,1421,IAH,2025-12-09T17:54:00,PDX,2025-12-09T20:49:00,PT8H5M,93.55,2025-12-09,2025-10-17
5,AS,1291,PDX,2025-12-09T21:30:00,LAX,2025-12-09T23:59:00,PT8H5M,93.55,2025-12-09,2025-10-17
1,UA,1743,IAH,2025-12-10T16:30:00,LAX,2025-12-10T18:10:00,PT3H40M,78.75,2025-12-10,2025-10-17
