OfferID,Airline,Flight,From,Departure,To,Arrival,Duration,Price,DepartureDate,SearchDate
1,UA,1945,IAH,2025-12-04T14:30:00,LAX,2025-12-04T16:15:00,PT3H45M,107.64,2025-12-04,2025-10-03
2,UA,2460,IAH,2025-12-04T12:00:00,LAX,2025-12-04T13:45:00,PT3H45M,116.24,2025-12-04,2025-10-03
3,UA,2431,IAH,2025-12-04T05:42:00,LAX,2025-12-04T07:30:00,PT3H48M,116.24,2025-12-04,2025-10-03
4,UA,1743,IAH,2025-12-04T16:30:00,LAX,2025-12-04T18:10:00,PT3H40M,161.39,2025-12-04,2025-10-03
5,UA,2095,IAH,2025-12-04T19:50:00,LAX,2025-12-04T21:36:00,PT3H46M,161.39,2025-12-04,2025-10-03
1,UA,1743,IAH,2025-12-05T16:30:00,LAX,2025-12-05T18:10:00,PT3H40M,116.24,2025-12-05,2025-10-03
2,UA,2460,IAH,2025-12-05T12:00:00,LAX,2025-12-05T13:45:00,PT3H45M,116.24,2025-12-05,2025-10-03
3,UA,1945,IAH,2025-12-05T14:30:00,LAX,2025-12-05T16:15:00,PT3H45M,116.24,2025-12-05,2025-10-03
4,UA,2431,IAH,2025-12-05T05:42:00,LAX,2025-12-05T07:30:00,PT3H48M,116.24,2025-12-05,2025-10-03
5,UA,2600,IAH,2025-12-05T07:35:00,LAX,2025-12-05T09:27:00,PT3H52M,116.24,2025-12-05,2025-10-03
1,UA,1743,IAH,2025-12-06T16:30:00,LAX,2025-12-06T18:10:00,PT3H40M,107.64,2025-12-06,2025-10-03
2,UA,2431,IAH,2025-12-06T05:42:00,LAX,2025-12-06T07:30:00,PT3H48M,107.64,2025-12-06,2025-10-03
3,UA,2600,IAH,2025-12-06T07:35:00,LAX,2025-12-06T09:27:00,PT3H52M,107.64,2025-12-06,2025-10-03
4,UA,1945,IAH,2025-12-06T14:30:00,LAX,2025-12-06T16:15:00,PT3H45M,107.64,2025-12-06,2025-10-03
5,UA,2460,IAH,2025-12-06T12:00:00,LAX,2025-12-06T13:45:00,PT3H45M,116.24,2025-12-06,2025-10-03
1,UA,2431,IAH,2025-12-07T05:42:00,LAX,2025-12-07T07:30:00,PT3H48M,107.64,2025-12-07,2025-10-03
2,UA,2600,IAH,2025-12-07T07:35:00,LAX,2025-12-07T09:27:00,PT3H52M,116.24,2025-12-07,2025-10-03
3,UA,1563,IAH,2025-12-07T20:00:00,ONT,2025-12-07T21:21:00,PT3H21M,124.84,2025-12-07,2025-10-03
4,F9,3131,IAH,2025-12-07T14:25:00,ONT,2025-12-07T15:56:00,PT3H31M,159.24,2025-12-07,2025-10-03
5,UA,1743,IAH,2025-12-07T16:30:00,LAX,2025-12-07T18:10:00,PT3H40M,161.39,2025-12-07,2025-10-03
1,UA,1945,IAH,2025-12-08T14:30:00,LAX,2025-12-08T16:15:00,PT3H45M,107.64,2025-12-08,2025-10-03
2,UA,2431,IAH,2025-12-08T05:42:00,LAX,2025-12-08T07:30:00,PT3H48M,107.64,2025-12-08,2025-10-03
3,UA,1743,IAH,2025-12-08T16:30:00,LAX,2025-12-08T18:10:00,PT3H40M,116.24,2025-12-08,2025-10-03
4,UA,2460,IAH,2025-12-08T12:00:00,LAX,2025-12-08T13:45:00,PT3H45M,116.24,2025-12-08,2025-10-03
5,UA,1563,IAH,2025-12-08T20:00:00,ONT,2025-12-08T21:21:00,PT3H21M,124.84,2025-12-08,2025-10-03
1,UA,1743,IAH,2025-12-09T16:30:00,LAX,2025-12-09T18:10:00,PT3H40M,107.64,2025-12-09,2025-10-03
2,UA,2460,IAH,2025-12-09T12:00:00,LAX,2025-12-09T13:45:00,PT3H45M,107.64,2025-12-09,2025-10-03
3,UA,1945,IAH,2025-12-09T14:30:00,LAX,2025-12-09T16:15:00,PT3H45M,107.64,2025-12-09,2025-10-03
4,UA,2431,IAH,2025-12-09T05:42:00,LAX,2025-12-09T07:30:00,PT3H48M,107.64,2025-12-09,2025-10-03
5,UA,2600,IAH,2025-12-09T07:35:00,LAX,2025-12-09T09:27:00,PT3H52M,107.64,2025-12-09,2025-10-03
1,UA,1743,IAH,2025-12-10T16:30:00,LAX,2025-12-10T18:10:00,PT3H40M,107.64,2025-12-10,2025-10-03
2,UA,2460,IAH,2025-12-10T12:00:00,LAX,2025-12-10T13:45:00,PT3H45M,107.64,2025-12-10,2025-10-03
3,UA,1945,IAH,2025-12-10T14:30:00,LAX,2025-12-10T16:15:00,PT3H45M,107.64,2025-12-10,2025-10-03
4,UA,2431,IAH,2025-12-10T05:42:00,LAX,2025-12-10T07:30:00,PT3H48M,107.64,2025-12-10,2025-10-03
5,UA,2600,IAH,2025-12-10T07:35:00,LAX,2025-12-10T09:27:00,PT3H52M,107.64,2025-12-10,2025-10-03
1,UA,1743,IAH,2025-12-11T16:30:00,LAX,2025-12-11T18:10:00,PT3H40M,107.64,2025-12-11,2025-10-03
2,UA,2460,IAH,2025-12-11T12:00:00,LAX,2025-12-11T13:45:00,PT3H45M,107.64,2025-12-11,2025-10-03
3,UA,1945,IAH,2025-12-11T14:30:00,LAX,2025-12-11T16:15:00,PT3H45M,107.64,2025-12-11,2025-10-03
4,UA,2095,IAH,2025-12-11T19:50:00,LAX,2025-12-11T21:36:00,PT3H46M,116.24,2025-12-11,2025-10-03
5,UA,2431,IAH,2025-12-11T05:42:00,LAX,2025-12-11T07:30:00,PT3H48M,116.24,2025-12-11,2025-10-03
1,UA,1743,IAH,2025-12-12T16:30:00,LAX,2025-12-12T18:10:00,PT3H40M,116.24,2025-12-12,2025-10-03
2,UA,2460,IAH,2025-12-12T12:00:00,LAX,2025-12-12T13:45:00,PT3H45M,116.24,2025-12-12,2025-10-03
3,UA,1945,IAH,2025-12-12T14:30:00,LAX,2025-12-12T16:15:00,PT3H45M,116.24,2025-12-12,2025-10-03
4,UA,2095,IAH,2025-12-12T19:50:00,LAX,2025-12-12T21:36:00,PT3H46M,116.24,2025-12-12,2025-10-03
5,UA,2431,IAH,2025-12-12T05:42:00,LAX,2025-12-12T07:30:00,PT3H48M,116.24,2025-12-12,2025-10-03
1,UA,1743,IAH,2025-12-13T16:30:00,LAX,2025-12-13T18:10:00,PT3H40M,107.64,2025-12-13,2025-10-03
2,UA,2431,IAH,2025-12-13T05:42:00,LAX,2025-12-13T07:30:00,PT3H48M,107.64,2025-12-13,2025-10-03
3,UA,2600,IAH,2025-12-13T07:35:00,LAX,2025-12-13T09:27:00,PT3H52M,107.64,2025-12-13,2025-10-03
4,UA,2460,IAH,2025-12-13T12:00:00,LAX,2025-12-13T13:45:00,PT3H45M,107.64,2025-12-13,2025-10-03
5,UA,1945,IAH,2025-12-13T14:30:00,LAX,2025-12-13T16:15:00,PT3H45M,107.64,2025-12-13,2025-10-03
1,UA,2431,IAH,2025-12-14T05:42:00,LAX,2025-12-14T07:30:00,PT3H48M,107.64,2025-12-14,2025-10-03
2,UA,2600,IAH,2025-12-14T07:35:00,LAX,2025-12-14T09:27:00,PT3H52M,107.64,2025-12-14,2025-10-03
3,UA,2460,IAH,2025-12-14T12:00:00,LAX,2025-12-14T13:45:00,PT3H45M,116.24,2025-12-14,2025-10-03
4,UA,1563,IAH,2025-12-14T20:00:00,ONT,2025-12-14T21:21:00,PT3H21M,124.84,2025-12-14,2025-10-03
5,F9,3131,IAH,2025-12-14T14:25:00,ONT,2025-12-14T15:56:00,PT3H31M,158.17,2025-12-14,2025-10-03
1,UA,1743,IAH,2025-12-15T16:30:00,LAX,2025-12-15T18:10:00,PT3H40M,107.64,2025-12-15,2025-10-03
2,UA,2460,IAH,2025-12-15T12:00:00,LAX,2025-12-15T13:45:00,PT3H45M,107.64,2025-12-15,2025-10-03
3,UA,1945,IAH,2025-12-15T14:30:00,LAX,2025-12-15T16:15:00,PT3H45M,107.64,2025-12-15,2025-10-03
4,UA,2431,IAH,2025-12-15T05:42:00,LAX,2025-12-15T07:30:00,PT3H48M,107.64,2025-12-15,2025-10-03
5,UA,2095,IAH,2025-12-15T19:50:00,LAX,2025-12-15T21:36:00,PT3H46M,116.24,2025-12-15,2025-10-03
1,UA,1743,IAH,2025-12-16T16:30:00,LAX,2025-12-16T18:10:00,PT3H40M,107.64,2025-12-16,2025-10-03
2,UA,2460,IAH,2025-12-16T12:00:00,LAX,2025-12-16T13:45:00,PT3H45M,107.64,2025-12-16,2025-10-03
3,UA,2431,IAH,2025-12-16T05:42:00,LAX,2025-12-16T07:30:00,PT3H48M,107.64,2025-12-16,2025-10-03
4,UA,2600,IAH,2025-12-16T07:35:00,LAX,2025-12-16T09:27:00,PT3H52M,107.64,2025-12-16,2025-10-03
5,UA,1945,IAH,2025-12-16T14:30:00,LAX,2025-12-16T16:15:00,PT3H45M,116.24,2025-12-16,2025-10-03
1,UA,1945,IAH,2025-12-17T14:30:00,LAX,2025-12-17T16:15:00,PT3H45M,107.64,2025-12-17,2025-10-03
2,UA,2431,IAH,2025-12-17T05:42:00,LAX,2025-12-17T07:30:00,PT3H48M,107.64,2025-12-17,2025-10-03
3,F9,1755,IAH,2025-12-17T09:49:00,LAX,2025-12-17T11:43:00,PT3H54M,159.24,2025-12-17,2025-10-03
4,UA,1743,IAH,2025-12-17T16:30:00,LAX,2025-12-17T18:10:00,PT3H40M,161.39,2025-12-17,2025-10-03
5,UA,2460,IAH,2025-12-17T12:00:00,LAX,2025-12-17T13:45:00,PT3H45M,161.39,2025-12-17,2025-10-03
1,F9,1755,IAH,2025-12-18T10:56:00,LAX,2025-12-18T12:48:00,PT3H52M,161.39,2025-12-18,2025-10-03
2,UA,1563,IAH,2025-12-18T20:00:00,ONT,2025-12-18T21:21:00,PT3H21M,173.22,2025-12-18,2025-10-03
3,UA,434,IAH,2025-12-18T21:35:00,LAX,2025-12-18T22:59:00,PT3H24M,176.44,2025-12-18,2025-10-03
4,UA,1743,IAH,2025-12-18T16:30:00,LAX,2025-12-18T18:10:00,PT3H40M,176.44,2025-12-18,2025-10-03
