OfferID,Airline,Flight,From,Departure,To,Arrival,Duration,Price,DepartureDate,SearchDate
1,F9,1755,IAH,2025-11-15T11:37:00,LAX,2025-11-15T13:15:00,PT3H38M,29.33,2025-11-15,2025-10-25
2,F9,3229,IAH,2025-11-15T07:00:00,DEN,2025-11-15T08:37:00,PT6H10M,60.27,2025-11-15,2025-10-25
2,F9,1261,DEN,2025-11-15T09:48:00,ONT,2025-11-15T11:10:00,PT6H10M,60.27,2025-11-15,2025-10-25
3,F9,1404,IAH,2025-11-15T06:15:00,ATL,2025-11-15T09:29:00,PT8H13M,60.27,2025-11-15,2025-10-25
3,F9,4315,ATL,2025-11-15T10:35:00,LAX,2025-11-15T12:28:00,PT8H13M,60.27,2025-11-15,2025-10-25
4,F9,3229,IAH,2025-11-15T07:00:00,DEN,2025-11-15T08:37:00,PT8H18M,60.27,2025-11-15,2025-10-25
4,F9,4945,DEN,2025-11-15T11:45:00,LAX,2025-11-15T13:18:00,PT8H18M,60.27,2025-11-15,2025-10-25
5,F9,3227,IAH,2025-11-15T20:47:00,DEN,2025-11-15T22:28:00,PT14H46M,65.10,2025-11-15,2025-10-25
5,F9,2341,DEN,2025-11-16T08:00:00,LAX,2025-11-16T09:33:00,PT14H46M,65.10,2025-11-15,2025-10-25
1,F9,3131,IAH,2025-11-16T17:23:00,ONT,2025-11-16T18:49:00,PT3H26M,29.33,2025-11-16,2025-10-25
2,F9,1755,IAH,2025-11-16T11:37:00,LAX,2025-11-16T13:15:00,PT3H38M,29.33,2025-11-16,2025-10-25
3,UA,1851,IAH,2025-11-16T22:00:00,LAX,2025-11-16T23:24:00,PT3H24M,87.38,2025-11-16,2025-10-25
4,UA,2431,IAH,2025-11-16T05:42:00,LAX,2025-11-16T07:30:00,PT3H48M,87.38,2025-11-16,2025-10-25
5,UA,2600,IAH,2025-11-16T07:35:00,LAX,2025-11-16T09:27:00,PT3H52M,87.38,2025-11-16,2025-10-25
1,F9,3131,IAH,2025-11-17T17:23:00,ONT,2025-11-17T18:49:00,PT3H26M,29.33,2025-11-17,2025-10-25
2,F9,1755,IAH,2025-11-17T11:37:00,LAX,2025-11-17T13:15:00,PT3H38M,29.33,2025-11-17,2025-10-25
3,F9,3229,IAH,2025-11-17T06:00:00,DEN,2025-11-17T07:36:00,PT7H10M,60.27,2025-11-17,2025-10-25
3,F9,1261,DEN,2025-11-17T09:48:00,ONT,2025-11-17T11:10:00,PT7H10M,60.27,2025-11-17,2025-10-25
4,F9,1404,IAH,2025-11-17T06:15:00,ATL,2025-11-17T09:29:00,PT8H13M,60.27,2025-11-17,2025-10-25
4,F9,4315,ATL,2025-11-17T10:35:00,LAX,2025-11-17T12:28:00,PT8H13M,60.27,2025-11-17,2025-10-25
5,F9,3229,IAH,2025-11-17T06:00:00,DEN,2025-11-17T07:36:00,PT16H27M,65.10,2025-11-17,2025-10-25
5,F9,3155,DEN,2025-11-17T18:55:00,LAX,2025-11-17T20:27:00,PT16H27M,65.10,2025-11-17,2025-10-25
1,NK,1260,IAH,2025-11-18T07:30:00,LAX,2025-11-18T09:08:00,PT3H38M,37.93,2025-11-18,2025-10-25
2,NK,2132,IAH,2025-11-18T20:10:00,LAX,2025-11-18T21:53:00,PT3H43M,37.93,2025-11-18,2025-10-25
3,F9,3229,IAH,2025-11-18T07:00:00,DEN,2025-11-18T08:37:00,PT8H18M,60.27,2025-11-18,2025-10-25
3,F9,2341,DEN,2025-11-18T11:45:00,LAX,2025-11-18T13:18:00,PT8H18M,60.27,2025-11-18,2025-10-25
4,NK,2256,IAH,2025-11-18T07:00:00,DTW,2025-11-18T10:40:00,PT9H17M,63.50,2025-11-18,2025-10-25
4,NK,2130,DTW,2025-11-18T12:16:00,LAX,2025-11-18T14:17:00,PT9H17M,63.50,2025-11-18,2025-10-25
5,F9,2995,IAH,2025-11-18T16:37:00,DEN,2025-11-18T18:16:00,PT9H13M,65.10,2025-11-18,2025-10-25
5,F9,1499,DEN,2025-11-18T22:29:00,ONT,2025-11-18T23:50:00,PT9H13M,65.10,2025-11-18,2025-10-25
1,F9,3229,IAH,2025-11-19T07:00:00,DEN,2025-11-19T08:37:00,PT8H18M,60.27,2025-11-19,2025-10-25
1,F9,2341,DEN,2025-11-19T11:45:00,LAX,2025-11-19T13:18:00,PT8H18M,60.27,2025-11-19,2025-10-25
2,F9,2995,IAH,2025-11-19T16:37:00,DEN,2025-11-19T18:16:00,PT9H13M,65.10,2025-11-19,2025-10-25
2,F9,1499,DEN,2025-11-19T22:29:00,ONT,2025-11-19T23:50:00,PT9H13M,65.10,2025-11-19,2025-10-25
3,F9,3229,IAH,2025-11-19T07:00:00,DEN,2025-11-19T08:37:00,PT18H50M,65.10,2025-11-19,2025-10-25
3,F9,1499,DEN,2025-11-19T22:29:00,ONT,2025-11-19T23:50:00,PT18H50M,65.10,2025-11-19,2025-10-25
4,F9,2995,IAH,2025-11-19T16:37:00,DEN,2025-11-19T18:16:00,PT20H51M,65.10,2025-11-19,2025-10-25
4,F9,1261,DEN,2025-11-20T10:00:00,ONT,2025-11-20T11:28:00,PT20H51M,65.10,2025-11-19,2025-10-25
5,F9,2995,IAH,2025-11-19T16:37:00,DEN,2025-11-19T18:16:00,PT9H48M,65.10,2025-11-19,2025-10-25
5,F9,4345,DEN,2025-11-19T22:55:00,LAX,2025-11-20T00:25:00,PT9H48M,65.10,2025-11-19,2025-10-25
1,F9,3229,IAH,2025-11-20T06:45:00,DEN,2025-11-20T08:27:00,PT6H43M,60.27,2025-11-20,2025-10-25
1,F9,1261,DEN,2025-11-20T10:00:00,ONT,2025-11-20T11:28:00,PT6H43M,60.27,2025-11-20,2025-10-25
2,F9,1489,IAH,2025-11-20T14:42:00,LAS,2025-11-20T16:16:00,PT8H24M,60.27,2025-11-20,2025-10-25
2,F9,2231,LAS,2025-11-20T20:00:00,ONT,2025-11-20T21:06:00,PT8H24M,60.27,2025-11-20,2025-10-25
3,F9,3229,IAH,2025-11-20T06:45:00,DEN,2025-11-20T08:27:00,PT6H53M,60.27,2025-11-20,2025-10-25
3,F9,2341,DEN,2025-11-20T09:57:00,LAX,2025-11-20T11:38:00,PT6H53M,60.27,2025-11-20,2025-10-25
4,F9,1489,IAH,2025-11-20T14:42:00,LAS,2025-11-20T16:16:00,PT7H5M,60.27,2025-11-20,2025-10-25
4,F9,1183,LAS,2025-11-20T18:30:00,LAX,2025-11-20T19:47:00,PT7H5M,60.27,2025-11-20,2025-10-25
5,F9,1404,IAH,2025-11-20T06:00:00,ATL,2025-11-20T09:18:00,PT8H25M,60.27,2025-11-20,2025-10-25
5,F9,4315,ATL,2025-11-20T10:13:00,LAX,2025-11-20T12:25:00,PT8H25M,60.27,2025-11-20,2025-10-25
1,NK,1260,IAH,2025-11-21T07:30:00,LAX,2025-11-21T09:08:00,PT3H38M,47.60,2025-11-21,2025-10-25
2,NK,2132,IAH,2025-11-21T20:10:00,LAX,2025-11-21T21:53:00,PT3H43M,47.60,2025-11-21,2025-10-25
3,NK,2256,IAH,2025-11-21T07:00:00,DTW,2025-11-21T10:40:00,PT9H17M,85.00,2025-11-21,2025-10-25
3,NK,2130,DTW,2025-11-21T12:16:00,LAX,2025-11-21T14:17:00,PT9H17M,85.00,2025-11-21,2025-10-25
4,F9,1755,IAH,2025-11-21T10:56:00,LAX,2025-11-21T12:42:00,PT3H46M,89.53,2025-11-21,2025-10-25
5,NK,1312,IAH,2025-11-21T14:06:00,LAS,2025-11-21T15:22:00,PT9H2M,89.83,2025-11-21,2025-10-25
5,NK,2804,LAS,2025-11-21T19:51:00,LAX,2025-11-21T21:08:00,PT9H2M,89.83,2025-11-21,2025-10-25
1,NK,1260,IAH,2025-11-22T07:30:00,LAX,2025-11-22T09:08:00,PT3H38M,47.60,2025-11-22,2025-10-25
2,NK,2132,IAH,2025-11-22T20:10:00,LAX,2025-11-22T21:53:00,PT3H43M,47.60,2025-11-22,2025-10-25
3,NK,2256,IAH,2025-11-22T07:00:00,DTW,2025-11-22T10:40:00,PT9H17M,85.00,2025-11-22,2025-10-25
3,NK,2130,DTW,2025-11-22T12:16:00,LAX,2025-11-22T14:17:00,PT9H17M,85.00,2025-11-22,2025-10-25
4,NK,2249,IAH,2025-11-22T12:50:00,BWI,2025-11-22T17:03:00,PT12H25M,85.00,2025-11-22,2025-10-25
4,NK,1645,BWI,2025-11-22T20:26:00,LAX,2025-11-22T23:15:00,PT12H25M,85.00,2025-11-22,2025-10-25
5,NK,2399,IAH,2025-11-22T20:31:00,MSY,2025-11-22T21:50:00,PT23H23M,86.60,2025-11-22,2025-10-25
5,NK,489,MSY,2025-11-23T15:41:00,LAX,2025-11-23T17:54:00,PT23H23M,86.60,2025-11-22,2025-10-25
1,F9,1755,IAH,2025-11-23T10:56:00,LAX,2025-11-23T12:42:00,PT3H46M,89.53,2025-11-23,2025-10-25
2,F9,3131,IAH,2025-11-23T14:40:00,ONT,2025-11-23T16:19:00,PT3H39M,133.60,2025-11-23,2025-10-25
3,F9,3229,IAH,2025-11-23T06:45:00,DEN,2025-11-23T08:27:00,PT6H43M,160.25,2025-11-23,2025-10-25
3,F9,1261,DEN,2025-11-23T10:00:00,ONT,2025-11-23T11:28:00,PT6H43M,160.25,2025-11-23,2025-10-25
4,F9,3229,IAH,2025-11-23T06:45:00,DEN,2025-11-23T08:27:00,PT6H53M,160.25,2025-11-23,2025-10-25
4,F9,2341,DEN,2025-11-23T09:57:00,LAX,2025-11-23T11:38:00,PT6H53M,160.25,2025-11-23,2025-10-25
5,F9,1404,IAH,2025-11-23T06:00:00,ATL,2025-11-23T09:18:00,PT8H25M,160.25,2025-11-23,2025-10-25
5,F9,4315,ATL,2025-11-23T10:13:00,LAX,2025-11-23T12:25:00,PT8H25M,160.25,2025-11-23,2025-10-25
1,F9,1755,IAH,2025-11-24T10:56:00,LAX,2025-11-24T12:42:00,PT3H46M,89.53,2025-11-24,2025-10-25
2,F9,3131,IAH,2025-11-24T14:40:00,ONT,2025-11-24T16:19:00,PT3H39M,103.50,2025-11-24,2025-10-25
3,UA,1851,IAH,2025-11-24T22:14:00,LAX,2025-11-24T23:59:00,PT3H45M,113.18,2025-11-24,2025-10-25
